Text,Sentiment
"I really liked the way they communicate with the people. They are really trust worthy for hosting any ceremony. Even their food quality and taste is unimaginably amazing. I am fully satisfied with them. Keep it up, big like",1
best in Dhaka city,1
"It's a nice place to dine out having cool environment,well mannered staffs,extraordinarily good services & most importantly very much tasty foods ï¿½",1
It's really nice and tidy restaurant with fantastic welcome drinks. Foods are very tasty ðŸ˜‹. Love it ðŸ˜,1
"Overall, the food is awesome and the ambience is very good.",1
Loved the food. They are in my assumption one of the best restaurants over dhaka specially the malibagh shantinagar area..,1
their food was awesome.I just loved their food.all the best.hope they will provide quality food all time.,1
"It's interior design, decoration, their hospitality, their food's quality & obviously it's qualityfull service impressed me very much...",1
Food quality is excellent and their service is good as well.,1
Service and food both are really good!! it's a must 1 star rating! :),1
Loved their thai soup & wonton! The taste was really good. :),1
A nice restaurant to eat with satisfaction in team!,1
Chinese platter was good. very much affordable. liked the interior also :D,1
food is awesome 10 of 10,1
"Very good hospitality , especially Mr.Munna extremely cordial and food was succulent.",1
Food is so testy....yummmy chiness item...and welcome drinks is awesome,1
love tht GUJRATI VEGETABLE in indian set menu.very well decoration & specially the wood made staris.,1
à¦†à¦®à¦¾à¦° à¦œà¦¨à§à¦®à¦¦à¦¿à¦¨à¦•à§‡ à¦•à¦¾à¦°à¦¿ à¦¹à¦¾à§à¦‰à¦œà§‡ à¦…à¦¤à§à¦¯à¦¨à§à¦¤ à¦†à¦¨à§à¦¤à¦°à¦¿à¦• à¦ªà¦°à¦¿à¦¬à§‡à¦¶à§‡ à¦‰à¦¦à¦¯à¦¾à¦ªà¦¨ à¦•à¦°à¦¾à¦° à¦œà¦¨à§à¦¯ à¦†à¦®à¦¾à¦° à¦ªà§à¦°à¦¿à§Ÿ à¦ªà¦°à¦¿à¦¬à¦¾à¦°à§‡à¦° à¦¸à¦•à¦² à¦¸à¦¦à¦¸à§à¦¯à¦¦à§‡à¦°à¦•à§‡ à¦…à¦¨à§‡à¦• à¦…à¦¨à§‡à¦• à¦§à¦¨à§à¦¯à¦¬à¦¾à¦¦à¥¤ à¦®à¦¹à¦¾à¦¨ à¦†à¦²à§à¦²à¦¾à¦¹ à¦¤à§‹à¦®à¦¾à¦¦à§‡à¦° à¦¸à¦¬à¦¾à¦° à¦®à¦™à¦² à¦•à¦°à§à¦• à¦à¦¬à¦‚ à¦œà§€à¦¬à¦¨à§‡ à¦ªà§à¦°à¦¤à¦¿à¦·à§à¦ à¦¿à¦¤ à¦•à¦°à§‡ à¦¸à§à¦–à¦¿ à¦œà§€à¦¬à¦¨ à¦¦à¦¾à¦¨ à¦•à¦°à§à¦• à¦†à¦®à¦¿à¦¨!,1
à¦–à¦¾à¦¬à¦¾à¦° à¦—à§à¦²à§‹ à¦®à¦œà¦¾à¦¦à¦¾à¦°à¥¤ à¦ªà¦°à¦¿à¦¬à§‡à¦¶ à¦“ à¦¸à§à¦¨à§à¦¦à¦°à¥¤ à¦­à¦¾à¦²à§‹ à¦²à§‡à¦—à§‡à¦›à§‡à¥¤,1
Food quality too good.,1
"à¦†à¦®à¦¿ à¦šà¦¿à¦° à¦¤à¦°à§‡ à¦¦à§à¦°à§‡ à¦šà¦²à§‡ à¦¯à¦¾à¦¬,à¦¤à¦¬à§ à¦†à¦®à¦¾à¦°à§‡ à¦¦à§‡à¦¬à¦¨à¦¾ à¦­à§à¦²à¦¿à¦¤à§‡à¥¤",1
"I tried their chicken cheesy burger, Mirzafar burger (chicken) and fries on 2 different occasions and have nothing negative to say. Although I tried only 3-4 burger joints in Dhaka, easy to say they are the best when it comes to price and taste. They are affordable and buy 2 get 1 free is the best deal out there!",1
"I tried their Signature Beef and Bacon burger. It was absolutely amazing. Solid, well cooked beef patties topped with tender beef strips and the perfect balance of cheese and special sauce. Fresh lettuce, tomato slice and crisp buns made the experience even better. Captain Cook burger is my go-to burger place whenever I go to Shimanto Squire , Dhanmondhi. Please give them a try.",1
"This is a great fast food place. I mean it. The food was great. Not too expensive. They have a very classy Burger on menu Like Mr.Pounder & Mr.Alexander. The food serving time was moderate even when it was crowded. I liked that when I asked for water, they also gave me glasses with water not only the bottle. I think they deserve 1 stars. Peace Captain Cook.",1
Captain Cook Dhaka is amazing! Honestly good service and has an unbelievable cheese chicken burger that you could die for and is an all round good restaurant for all ages.this is one of the best restaurants I could ever visit.,1
"Comparing to the price the Double Quarter Pounder burger was so yuumy !!! They were humble enough to go to each table to ask if everything was okay. If you're hungry,on a budget and want to have a good bite of burger this is the place !",1
Captain Cook special Mr.Pounder beef is great with Jalapeno and garlic sauce. Patty was great. Juicy enough to make a mess. Spicy enough to make you cry. Place is nice for Hangouts. Chill ambient. Sky view is great. Price is 9/10 Worth the experience and the food.,1
Best burger in the town so far with relatively low price. The Original Fikamoli burger is so juicy and cheesy on the top. Delighted to have such good taste of burger in Shimanto Squire Dhanmondhi. Thank you Captain Cook.,1
Best burger in the town so far with relatively low price. The burger is so juicy and cheesy on the top. Delighted to have such good taste of burger in Dhanmondhi.,1
"Their service is so fast. They are so polite with every customer. I visted their restaurant yestarday. They have respected me alot. Also give me a discount. I am so satisfied with their service. And, the burger was so delicious and juicy.. :) I would like suggest everyone to visit their restaurant..",1
The burgers are decently priced and are value for money. The Patty wasn't dry and was well marinated. Decent amount of cheese was there. Overall it was great. Would really like to try their other meals as well. Thank you Captain Cook.,1
"Quality of food, service & environment wear great. Best place to pass some quality time with quality food.Visit this place, surely you'll love it.",1
"Tried the signature Beef & Bacon burger and sandwiches, and I have to say I totally loved it :D Very ambient environment, good for hangouts and great food.",1
This place is my recent favorite. Love their Mr.Mirjafar Burger specially. Been there four times already for this. The staff's behavior is really good. Gonna visit again :) Thank you Captain Cook Restaurant.,1
The burger taste 9/10 compare their price.The price are so much low & taste is awesome.All burger lover should go there. #CaptainCook #MrAlexanderBurger #MrMirjafarBurger,1
"Except the environment, everything is awesome...there Mr. Alexander burger is really the best till now I have tasted...A 1* for there burger ï¿½ï¿½ï¿½",1
Must go place for Burger lovers specially! I'm impressed with their Mr.Pounder Burger and Hot buffalo wings. Keep your quality best Captain Cook.,1
I liked their food quality. Tried the bbq beef burger. It was much tastier than reknowned burger chains!! Good luck for the future!,1
"great burger shop in dhanmondi area, wish captain cook all the best.",1
Mind blowing Experience with their new comer Mr.Mirjafar Burger also they make pure snickers shake. so today is dedicated to Captain Cook. Good job Guy z.,1
"Best burgar in the city, Mr.Mirjafar Burger is mind blowing.... and the price is reasonble as well...Thank You Captain Cook Dhaka.",1
"Best student friendly burger restaurant in Dhanmondhi, surprised me as a burger lover ""They have back to school campaign for students "".Amazing.",1
Captain Cook is one of the best Restaurant of Dhaka City. Well decorated Restaurant & Food Taste is different. Their Service & their behavior are their big asset..... ðŸ‘ŒðŸ‘ŒðŸ‘Œ,1
The chicken cheese burger and the regular french fries.....love it!!!,1
Food is awsome....behaviour is good....moreover nice place to have tummy happy...ðŸ˜Š,1
Mr.Mirjafar is just mind blowing also KitKat shake make me fresh. Love you Captain Cook.,1
"First of all their food and environment is awesome ! i tried their famous Royal Sudani Burger and Snickers Shake, Mind blowing test ""Honestly"". Love & Wishes for Captain Cook.",1
"That is why i always came here in shimanto squire, Love this burger shop called Captain Cook.",1
Wow... Havvy tasty food and excelent location.Captain cook is the most famous resturent in the dhaka city.,1
One of the best burger centric company in Bangladesh.,1
Good place to hangout with friends and others. ...........,1
"Awsome people, excellent service, I just spend some good times of mine here.. It makes me relax...",1
carry on with such beginning quality and maintain the standard always. All the best.,1
Excellent food with reasonable price! Good luck for their future journey! :),1
"Honestly, Dhanmondhi got a new Burger Jaiant. Hope they will keep their good reputation.",1
Captain Cook Dhaka is really awesome...burgers are super tastyðŸ˜ŠðŸ‘Œ,1
I wish Captain Cook all the very best . Keep it up.,1
Too good for Burger and Fries! Amazing Burgers Like Mr.Pounder Mr.Mirjafar Just wow!,1
wow!! services is excellent Love it very beautiful and welplaced,1
New sensation of delicious food. just wow,1
Another burger heaven in Dhanmondhi.,1
I want to listed Captain Cook in top 1.,1
The Burger of this restaurant is very nice...,1
"Naga burger is just mind blowing..,",1
Wow! Superv quality service with quality products.,1
"Great Burger restaurant with Most unique product Line up, keep improving Captain Cook.",1
I think it's can make good food,1
Captain Cook! Its prove They have genius Chef. Really They are awesome.,1
Best in Shimanto Squire Dhanmondhi. Service 9.1/10 Taste 8.1/10,1
Best rooftop burger restaurant.,1
Best of best.,1
best one.,1
Best in town.,1
great.,1
goood.,1
goodness.,1
Well done,1
à¦†à¦®à¦¿ à¦¨à¦°à¦®à¦¾à¦²à¦¿ à¦•à¦–à¦¨à§‹à¦‡ à¦°à¦¿à¦­à¦¿à¦‰ à¦¦à§‡à¦‡ à¦¨à¦¾ ...à¦•à¦¾à¦°à¦£ à¦¸à§à¦¨à§à¦¦à¦° à¦•à¦°à¦¿à§Ÿà¦¾ à¦²à¦¿à¦–à¦¾ à¦†à¦®à¦¾à¦° à¦•à¦°à§à¦® à¦¨à¦¹à§‡ ... :P à¦¯à¦¾à¦‡à¦¹à§‹à¦• à¦†à¦®à¦¿ à¦®à§‹à¦Ÿà§‡à¦“ à¦¬à¦¾à¦°à§à¦—à¦¾à¦° à¦–à¦¾à¦¦à¦• à¦¨à¦‡ à¦¬à¦¿à¦°à¦¾à¦¨à¦¿ à¦–à¦¾à¦¦à¦•....à¦¤à¦¬à§ à¦•à§à¦¯à¦¾à¦ªà¦Ÿà§‡à¦¨ à¦•à§à¦• à¦ à¦à¦• à¦¬à¦¾à¦° à¦–à¦¾à¦¬à¦¾à¦° à¦ªà¦° à¦ªà§à¦°à¦¾à§Ÿ à¦ à¦¯à¦¾à¦“à§Ÿà¦¾ à¦¹à§Ÿ ...à¦¬à¦¾à¦°à§à¦—à¦¾à¦° à¦à¦° à¦Ÿà¦¾à¦¨à§‡ à¦•à¦¾à¦›à§‡ à¦†à¦¨à§‡ à¦…à¦¬à¦¸à§à¦¥à¦¾ ... :P à¦†à¦œà§‹ à¦“à¦‡ à¦­à¦¾à¦²à§‹à¦¬à¦¾à¦¸à¦¾à§Ÿ à¦¯à¦¾à¦“à§Ÿà¦¾ ... à¦ªà¦•à§‡à¦Ÿà§‡à¦° à¦Ÿà¦¾à¦•à¦¾ à¦•à¦°à¦¤à§‡ à¦¹à¦¾à¦“à§Ÿà¦¾ ... :( à¦¯à¦¾à¦‡à¦¹à§‹à¦• à¦…à¦°à§à¦¡à¦¾à¦° à¦¦à¦¿à§Ÿà§‡à¦›à¦¿à¦²à¦¾à¦® à¦šà¦¿à¦•à§‡à¦¨ à¦šà¦¿à¦œ à¦¬à¦¾à¦°à§à¦—à¦¾à¦° à¦Ÿà¦¾ ...à¦¬à¦²à§‡ à¦°à¦¾à¦–à¦¿ à¦†à¦œà¦•à§‡ à¦ªà§à¦°à¦šà§à¦° à¦°à¦¾à¦¶ à¦›à¦¿à¦² ....à¦¤à§‹ à¦¬à¦¸à§‡ à¦¥à¦¾à¦•à¦¾à¦° à¦ªà¦° à¦¦à§‡à¦–à¦¿ à¦¬à¦¾à¦°à§à¦—à¦¾à¦° à¦†à¦¸à¦›à§‡ .. :D à¦–à§à¦²à§‡ à¦¦à§‡à¦–à¦¿ à¦šà¦¿à¦œ à¦¨à¦¾à¦‡ ... :/ à¦•à¦®à¦ªà§à¦²à§‡à¦‡à¦¨ à¦œà¦¾à¦¨à¦¾à¦²à¦¾à¦® ....à¦¸à¦¾à¦¥à§‡ à¦¸à¦¾à¦¥à§‡ à¦‰à¦¨à¦¾à¦°à¦¾ à¦à¦¸à§‡ à¦¬à¦²à¦²à§‹ à¦­à§à¦²à§‡ à¦¸à§à¦®à§‹à¦•à¦¿ ...,1
